name,time,addr,device,mean,median,rssi,sd
rssi,1685016936604000000,d74adea29cf7,rasp0,-71.7,-65,-70,8.450443775329198
rssi,1685016937107000000,d74adea29cf7,rasp0,-71.3,-65,-66,8.614522621712707
rssi,1685016938111000000,d74adea29cf7,rasp0,-68.5,-65,-63,5.869412236331676
rssi,1685016938619000000,d74adea29cf7,rasp0,-65.4,-65,-48,7.472616676907761
rssi,1685016939129000000,d74adea29cf7,rasp0,-64.1,-65,-56,7.854298186343577
rssi,1685016940659000000,d74adea29cf7,rasp0,-63.7,-65,-59,8.000624975587845
rssi,1685016941128000000,d74adea29cf7,rasp0,-64.5,-65,-70,8.188406438373708
rssi,1685016943281000000,d74adea29cf7,rasp0,-65.2,-65,-76,8.818163074019441
rssi,1685016943643000000,d74adea29cf7,rasp0,-65.7,-65,-70,8.933644273195569
rssi,1685016944150000000,d74adea29cf7,rasp0,-66.1,-65,-83,9.585927185202273
rssi,1685016945597000000,d74adea29cf7,rasp0,-64.4,-65,-53,10.229369482035537
rssi,1685016948121000000,d74adea29cf7,rasp0,-63.5,-65,-57,10.442700800080408
rssi,1685016948626000000,d74adea29cf7,rasp0,-62.6,-65,-54,10.827742146911332
rssi,1685016950144000000,d74adea29cf7,rasp0,-65.5,-65,-77,10.404326023342406
rssi,1685016950600000000,d74adea29cf7,rasp0,-67,-65,-71,10
rssi,1685016952121000000,d74adea29cf7,rasp0,-70.1,-65,-90,11.700000000000001
rssi,1685016952626000000,d74adea29cf7,rasp0,-69.4,-65,-63,11.892854997854805
rssi,1685016953132000000,d74adea29cf7,rasp0,-67.9,-65,-61,11.911758896149635
rssi,1685016954148000000,d74adea29cf7,rasp0,-68.1,-65,-72,11.962023240238251
rssi,1685016959122000000,d74adea29cf7,rasp0,-65.5,-65,-57,11.244998888394788
rssi,1685016959647000000,d74adea29cf7,rasp0,-65.7,-65,-55,11.03675676999362
rssi,1685016960598000000,d74adea29cf7,rasp0,-65.3,-65,-53,11.410959644131601
rssi,1685016961104000000,d74adea29cf7,rasp0,-65,-65,-51,11.738824472663351
rssi,1685016962108000000,d74adea29cf7,rasp0,-62.2,-65,-49,11.881077392223316
rssi,1685016962620000000,d74adea29cf7,rasp0,-61.4,-65,-63,11.525623627379126
rssi,1685016963124000000,d74adea29cf7,rasp0,-57.3,-65,-49,7.043436661176133
rssi,1685016963633000000,d74adea29cf7,rasp0,-56.4,-64.5,-54,6.829348431585549
rssi,1685016964136000000,d74adea29cf7,rasp0,-55.7,-64,-54,6.679071791798617
rssi,1685016964641000000,d74adea29cf7,rasp0,-53.4,-64,-49,4.1521078984053394
rssi,1685016965160000000,d74adea29cf7,rasp0,-52.4,-64,-47,4.363484845854286
rssi,1685016965594000000,d74adea29cf7,rasp0,-51.7,-64,-48,4.450842616853578
rssi,1685016966150000000,d74adea29cf7,rasp0,-52.7,-64,-63,5.604462507680822
rssi,1685016967117000000,d74adea29cf7,rasp0,-52.3,-64,-47,5.848931526355904
rssi,1685016967644000000,d74adea29cf7,rasp0,-51.9,-64,-45,6.187891401761993
rssi,1685016968132000000,d74adea29cf7,rasp0,-50.1,-64,-45,5.243090691567332
rssi,1685016968632000000,d74adea29cf7,rasp0,-49.8,-64,-46,5.3814496188294845
rssi,1685016969141000000,d74adea29cf7,rasp0,-48.9,-64,-45,5.3563046963368315
rssi,1685016970605000000,d74adea29cf7,rasp0,-47.9,-64,-44,5.243090691567332
rssi,1685016972139000000,d74adea29cf7,rasp0,-47.5,-64,-45,5.296225070746145
rssi,1685016972616000000,d74adea29cf7,rasp0,-47.3,-64,-45,5.348831648126533
rssi,1685016973119000000,d74adea29cf7,rasp0,-47.1,-63.5,-46,5.3563046963368315
rssi,1685016973652000000,d74adea29cf7,rasp0,-45.3,-63,-45,0.7810249675906654
